UserName;Handle;Timestamp;Text;Label
Kelinci Bulan;@ImeldaIrene11;03/06/2023 03:06;Sebagai petugas spbu saran saya km naik beat aja nder, pertalite 50k beat itu sampe luber;neutral
AnoeMine Freelance;@anoe_freelance;03/06/2023 01:37;"Ganti naik Bajaj aja kaka 
50ribu bisa Luber 
Apalagi pertalite";neutral
matte;@rahmatsap_;03/06/2023 00:39;kaget harga pertamax turun wkwk, lagian ramenya kalo naik aja sih turun mah ngga rame.;neutral
faffyyyy;@bblueenightt;02/06/2023 22:39;BARUSAN BGT KMRN BEGINI, ngisi 50 ga naik blas (pdhl aku tau 50 tuh pasti nambah sekotak full). udah misuh” kok ga nambah, “ojo ojo diapusi aku” smp tanya masnya mas bener kan pertalite 50? masnya blg iya mba ini nota nya. salahku juga sih ga turun, trus jalan dikit naek hehe;neutral
.;@lembahhijaurest;02/06/2023 22:27;Plampungnya ga naik, jadi jarum ikut ga naik. Alangkah lebih baiknya kalo udh hampir empty ngisi lgsg 100ribu (untuk pertalite). Jangan cuma 50ribu, pertama biar pelampungnya naik, kedua biar kondisi tangki ga kosong jadi mencegah karat. CMIIW;neutral
sabun mandi;@mahennnnnd;02/06/2023 22:11;yo logika ae nder bensinmu mau abis trus isi 50  pertamax yo pantes ga naik;neutral
Polsek Singkawang Barat;@IwanSet60750280;02/06/2023 22:01;"Pers Polsek Cek antisipasi kelangkaan BBM terutama solar di wilayah PolsekSkwBrt PolresSkw 
@PolsekSingkawangBarat
Tw @PolsekSingkawangBarat
#PolsekSingkawangBarat SihumasPolresSingkawang
IG@humas_polres_singkawang
TW@Humas_ResSkw
YT SihumasPolresSingkawang
#PolresSingkawang";neutral
cak an;@diakhiroktober;02/06/2023 21:59;"Mobilku 1 pabrikan sama mobilmu nder, cuma mobilku tipe Vario 150 setiap aku isi pertalite 50k mesti langsung naik 6 bar di indikator bensinnya.
Fix km dicurangi sama pegawai pom bensinnya ";neutral
Ayas;@lrstdw_;02/06/2023 21:26;dia ngisi pertalite sih itu. tp ya tetep aja loh. aku ngisi 100 aja cuman naik dikit;neutral
Muhammad Rifqi;@rifqiqi31;02/06/2023 21:11;Btw isi bensin 50K pertalite di mobil dan motor, jarum nya lebih naik di motor dari pada di mobil, kapasitas tangki nya juga beda;neutral
Petrominer;@petrominer_com;02/06/2023 21:04;"Biosolar B35 dinilai mampu memberikan gambaran performa yang lebih baik untuk kendaraan dan dapat menjadi salah satu solusi tepat untuk dan dapat mengatasi krisis iklim dengan mengurangi emisi Gas Rumah Kaca

#pertamina  #bbm #biosolar #b35 #petrominer";neutral
Jungkee;@Jungkee_90;02/06/2023 20:11;Lahan banyak dibabat, pariwisata dimonopoli, bbm naik dan gk turun saat harga minyak dunia turun. Dan klo kamu masih blang dia politisi yg baik, dmna kebijakan politik dia yg berpihak sama rakyat. Jalan gratis yg dia bngun gk sbnyak SBY, lalu di mana slogan dia wong cilik2, aneh.;negative
niha;@nihaaa_yah;02/06/2023 20:10;ya klo cm ngisi 50k ganaik to, nk km ngisi pertalite itu cm 5L, jgn samaan kek naik vario dongg;neutral
ceriaselalu;@siticeriaselalu;02/06/2023 16:48;"Secara ya di Sumenep tuh udah banyak loh masyarakat yg menggunakan motor listrik sbg solusi kenaikan harga BBM

Politikus PDIP yg terkenal dg Bupati Kampung ini pemikiran nya malah ndak Kampungan guys, beliau justru lebih maju mengikuti trend.";neutral
DDR | 444452H;@DDR_444452H;02/06/2023 14:02;Kl memang menunggu kesiapan matang infrastruktur (penjualan mobil full listrik gak banyak gpp), mk keinginan utk mengurangi beban import BBM dan mengurangi polusi jadinya ketunda lama dong. Padahal next government blm tentu juga meneruskan kebijakan ini.;negative
Ary Prasetyo;@Aryprasetyo85;02/06/2023 12:18;"@achmadfauzi_mh
 menerangkan, saat ini peminat sepeda motor listrik di Kota Keris semakin banyak. Masyarakat semakin tertarik untuk menggunakan sepeda motor listrik sebagai pilihan kendaraan sehari-hari. 

Sepeda motor listrik bisa menjadi solusi saat terjadi kenaikan harga BBM.… Tampilkan lebih banyak";neutral
ONLY NEWS;@DoankWarto;02/06/2023 11:16;"Ternyata kenaikan harga BBM terendah hanya terjadi di jaman presiden JOKOWI.
Coba bandingkan dng jaman presiden2 sebelumnya.";positive
Joyo Klowor;@joyo_kacer;02/06/2023 10:02;"Di pilpres 2019 jokowi itu hnya dapat suara 53%, dan setelah 5 thn periode ke-2 banyak sekali hal yg dibenci rakyat, kenaikan BBM, migor, korupsi2 disemua tempat.
Dapat dipastikan 
""melanjutkan jokowi"" itu tagline yg justru merugikan ganjar.";negative
POLSEK LIMPASU;@LimpasuPolsek;02/06/2023 09:26;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Jum'at, 02 Juni 2023 )
#humaspolreshst
#polreshst";neutral
Masykur;@Masykur33263800;02/06/2023 04:50;Jangan ada kenaikan BBM dan listrik dorong angkutan umum berbasis listrik;neutral
Bongkar Hoax Buzzer Pemerintah;@Kunkun14045;02/06/2023 00:37;"Jangan kan minta malam"" Blusukan bagi"" Sembako di bali itu pun malam hari terus kenaikan BBM di malam hari pokoknya serba malam hari ";negative
pia;@NoviaDuwiAstuti;01/06/2023 20:46;Gak ngaruh mau naik atau turun harga kendaraan gw isi nya tetap pertamax turbo;neutral
Feryanto;@fery1205;01/06/2023 20:15;Ah kita hanya patokan pada pertalite, kalau pertamax dkk itu da premium, jadi da biasa naik turun, dan pelanggan nya sudah pelanggan yang lumayan fanatik;negative
nurrohim official;@nurrohimoffici2;01/06/2023 16:47;"Lagi lagi Pertalite tidak ada pergerakan... 
Kalau non PERTALITE yg turun itu berarti harga minyak sedang turun. Tapi kalau Pertalite naik itu tandanya minyak dunia sedang naik... Wes ngono kui terus, nganti Komut nya di bangga banggain wakanda... ";negative
وهي;@diturunkanwahyu;01/06/2023 16:37;"Harga pertamax naik, Harga diri rifat turun naik. 

Kau tinggal turun naik.";negative
H.M. Murah;@HMMurah3;01/06/2023 16:18;"923 Desa di 17 Kabupaten Miskin Ekstrim Di Jateng  90% Adalah Petani & Buruh Harian. Kenaikan BBM Makin Sulit . Kondisi ini
 Sebabkan Rawan Politik Uang
Setiap Pemilu Pilkada Berupa Serangan Fajar Amplop Tali Asih Pada Hari H Coblosan Tak Bisa di hindari";negative
jatengnews.id;@jatengnews_id;01/06/2023 16:00;"Hari ini 1 Juni 2023 PT Pertamina mengeluarkan kebijakan penuran harga Bahan Bakar Minyak (BBM) di seluruh wilayah Indonesia.

Selengkapnya di http://Jatengnews.id";neutral
Quinta Ayu Pramesty;@QPramesty;01/06/2023 15:40;Ah ngga ngaruh buat gue  semenjak pertamax naik tapi motor malah berasa bobrok, sekarang jadi pake Vivo atau BP. Sama2 14ribu seliter, tarikan jadi enteng ;neutral
Pehh;@Maskewok;01/06/2023 10:32;"Betul
Kenaikan TU memamg utamanya dari faktor bbm. Berasa juga tapi kenaikannya, karena gak bisa KL lagi";neutral
Ki Mupeng;@Ki_Mupeng;01/06/2023 09:54;"Biaya hidup di jepang skr naik drastis. Baik boaya makan, listrik dll. Bahkan dr juni 2023 ini listrik, bbm dll akan terjd kenaikan. 
Persiapkan utk biaya hidup dl dan kirim ke ortu secukupnya ( 3-4jt sy rasa sdh cukup ), sisanya tabung sendiri dijpg. Apalagi kurs yen skr anjlok";neutral
LIPUTAN6;@liputan6dotcom;01/06/2023 08:09;OPINI: Inflasi dan Kebijakan Harga BBM di Indonesia;neutral
prei ngaspal;@duaabelasmalam;01/06/2023 07:29;Perkara tarif ini lucu, sebelum kenaikan bbm itu harga tarif covid yg dulu ada pembatasan seat makanya naik, nah covid sudah hilang penumpang kembali berdesakan tp tarif gak turun lagi malah bbm naik tarif ikut naik yg harusnya tarif sudah naik sebelumnya dengan tarif covid.;negative
Muharam Yamlean;@YamleanMuharam;01/06/2023 03:03;"Simpel aja pk menko.  Apa yg MW diubah?
1. Ubah hutang LN agar kurangi beban rakyat 
2. Ubah impor beras agar kurangi & tdk impor
3. Ubah aturan yg membolehkan ekspor pasir agr tdk ekspor
4. Ubah kenaikan BBM agr bbm turun
5. Ubah tata pemerintahan yg korup agar berkurang korupsi";negative
Mohamat Mutajir;@mutajir_mohamat;01/06/2023 02:30;"Gw bingung mereka naikin BBM pertalite apa karena pertamina bangkrut?
Setelah BBM pertalite naik, ternyata ramai2 mereka naikkan gaji pejabatnya..
Bener2 sialan mereka ini..
Tega sekali..
Nominal gaji mereka juga luar biasa.. 
Padahal kilangnya kebakaran terus...";negative
Nikmatul sugiyarto;@Nikmatul_Sg;01/06/2023 00:05;Kemarin pas ada kenaikan bbm dia bilang bingung, ga ada inisiatif apapun gt sekedar bantuan buat warganya. Skrg ketauan mangkraknya infrastruktur, dia pake alasan apa ya? Lupa atau bingung lagi duitnya kemana?;negative
nana namana;@nananamana163;31/05/2023 20:00;Rakyat puas setelah kenaikan bbm, barang mahal, korupsi terang terangan;negative
27M duit setan dimakan jkw;@PuanMaharAnu;31/05/2023 18:23;Negara sdh cuan dr BBM Subsidi, tinggal rakyat aja yg sengsara dgn kenaikan kebutuhan pokok. Emang gue pikirin, kata jokowi ;negative
lembayung;@gowryeee;31/05/2023 17:32;Kenapa alasannya begitu mulu ya? Sunstansiny harga naik selalu ke rokok. Bensin naik ke rokok jg larinya. Kenapa jawabannya yg ada hubungannya dg si telor n si ayam?;negative
waspada manusia munafik=bicara tdk konsisten,;@Promosi22096333;31/05/2023 17:18;Emang sumber dana tuk bayar kenaikan gaji pns dr hasil sri mulyani melonte woi babi awas kau bujang kl ada kenaikan tarif BBM kenaikan tarif air listrik, kenaikan pajak, kenaikan tarif BPJS....;negative
Aditya prastya;@adit1285638;31/05/2023 14:48;"Saat ini BBM mahal mas...
Kenaikan BBM paling tinggi nih periode Jokowi ke 2. Pertalite 6 rb loncat ke 10.
Pertamax 7 rb JD 13 rb
Imbasnya.
Sembako mahal.
Transportasi naik semua..
Sekarang semua2 mahal";negative
polsek firdaus;@polsek_firdaus;31/05/2023 12:43;"personil Polsek Firdaus dan unit Intel_ _Polsek Firdaus_ melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum *Polsek Firdaus*

#polressergai";neutral
METRO TV;@Metro_TV;31/05/2023 11:59;Kebijakan subsidi untuk program kendaraan bermotor listrik berbasis baterai merupakan upaya untuk mempercepat perkembangan peralihan energi dari kendaraan BBM menjadi kendaraan listrik. Namun, prioritas pemerintah dalam menggelontorkan subsidi ini dianggap keliru karena masih… Show more;neutral
Mas Raka;@SimplyRaka;31/05/2023 11:28;"Kalau lihat rilis waktu harga Pertamax/Lite pertama naik tgl 1 Maret 2023 lalu, ada pertimbangan nilai tukar rupiah.

Nilai tukar rupiah tanggal 1 Maret 2023 lalu di angka 15 ribuan/USD, mirip dg hari ini; tahun lalu kursnya di angka 14 ribuan/USD";neutral
Bagas Wiroprakoso;@Bagas170912;31/05/2023 10:20;"Dulu Mega dan Puan nangis² saat jaman SBY harga BBM naik.. Katanya juga demi bangsa dan negara..
Begitu berkuasa, kebijakan pertama yg diambil adlh NAIKKAN harga BBM..!!!";negative
POLSEK LIMPASU;@LimpasuPolsek;31/05/2023 10:18;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Rabu, 31 Mei 2023 )

#humaspolreshst
#polreshst";neutral
khairul hilma;@hilma_khairul;31/05/2023 09:57;Prabowo kayaknya orang baik,sayang dari gerindra yg dukung uu omnybuslaw,kenaikan bbm;neutral
Russell Northop;@Jxxccxixiouxi;31/05/2023 09:44;Tarian kenaikan BBM;neutral
CINTA INDONESIA;@pejuanganis;31/05/2023 05:38;Kalu prabowo atau anis yg presiden..sda di pastikqn pdip jdi oposisi...ntar banyak yg nangis saat ada kenaikan bbm..hahahahaha...tpi kalu kibu pdip yg menang..mereka trtawa senang saat bbm naik...dasar munafik....;negative
Orang Biasa;@Raisal_P;31/05/2023 03:16;"also, subsidi BBM adalah salah satu kebijakan ekonomi paling buruk dalam skala makro. Subsidi BBM tidak memberikan insentif terhadap pertumbuhan ekonomi.
Uang yang sama lebih baik digunakan untuk membiayai kegiatan yang konstruktif seperti kesehatan, edukasi, dan pembangunan.";negative
Cingali;@Cingali8;31/05/2023 02:04;"Sy kira harapan rakyat kecil itu berharap atas perbaikan hdp minimalnya perbaikan taraf hdp nya atas sosial ekonominya tentu sj sang penyedia kebijakan yg di pilih rakyat berpihak pada nya dan ril tdk ada pembebanan biaya hdp pda mereka...
Kenaikan bbm misalnya";negative
Wira Setya Mandala;@wirhaus;30/05/2023 23:36;"Komentar kalian bervitamin semua.. steril dari buzzer yang ngerusak mood. 

Salah satu bikin sukses: 
Kebijakan non populis selalu disertai dgn kebijakan populis. Contoh: bbm naik, besoknya bagi2 BLT. Makanya kepuasan terus tinggi. Kebijakan bener/salah itu belakangan ";negative
Alvin Derga;@DergaAgam;30/05/2023 23:08;Ngemis apanya.. Pertalite naik, sudah dapatnya padahal sy bayar gak ngutang..yg katro siapa? Minyak goreng gak turun turun lg tuh padahal punya sawit terbesar .. Pasir dijual pulau ada yg hilang tuh..pajak dinaikin.. Yg ngemis siapa;negative
Eko Putra;@EkoPutr86520727;30/05/2023 21:40;"Kenaikan harga BBM  bisa membuat puas 82% rakyat ke jkw....??? 
Dr kok goblok...";negative
coco;@tgh_009;30/05/2023 20:18;"Senjata ampuh nyari dukungan untuk 2024, padahal seperti sebelumnya kenaikan apapun entah itu gaji PNS atau kenaikan bbm dan listrik pasti akan diikuti dengan kenaikan harga bahan pokok. Naik nggak seberapa tapi efek ekonominya lebih berat 
@jokowi";negative
Polsek Singkawang Barat;@IwanSet60750280;30/05/2023 18:40;"Pers Polsek Cek antisipasi kelangkaan BBM terutama solar di wil PolsekSkwBrt PolresSkw 
@PolsekSingkawangBarat
Tw @PolsekSingkawangBarat
#PolsekSingkawangBarat SihumasPolresSingkawang
IG@humas_polres_singkawang
TW@Humas_ResSkw
YT SihumasPolresSingkawang
#PolresSingkawang";neutral
Dinda News ID;@NewsDinda;30/05/2023 18:23;"Harga BBM Era Presiden Soekarno Hingga Jokowi, pada era siapa yang mengalami kenaikan paling parah?

#bbm #kenaikanbbm #seokarno #soeharto #bjhabibie #gusdur #megawati #sby #jokowi";negative
August Daulat;@nagadaul;30/05/2023 17:40;"Kebijakan insentif Mobil Listrik jngn dibandingin sama subsidi BBM, jauh panggang dr api.
Insentif Mobil Listrik buat menstimulus peralihan sumber energi dr BBM based ke electricity.
Intinya Indo ga bisa bertahan di sumber energi BBM, krna negara kita defisit BBM/net IMPORTIR.";neutral
Dinda News ID;@NewsDinda;30/05/2023 16:54;"Kenaikan Harga BBM Dari Era Soekarno Hingga Jokowi

Selengkapnya di :";neutral
Labyrinth;@sloth_wave;30/05/2023 14:54;Bbm harga paling rendah hanya boleh BUMN (Pertamina), selain itu wajib diatas harga Pertamina. Kebijakan pemerintah agar WNI hanya beli bbm BUMN;neutral
Fatih;@Fatih60330865;30/05/2023 13:23;Kamu dapat cuan wajar sj na rakyat dapat kenaikan BBM dan harga2 lain;negative
Humaspolseklas;@humaspolseklas;30/05/2023 12:52;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds. Sungai Rangas dan SPBU Ds.Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM
#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
Humaspolseklas;@humaspolseklas;30/05/2023 12:52;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds. Sungai Rangas dan SPBU Ds.Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM
#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
polsek firdaus;@polsek_firdaus;30/05/2023 12:38;"personil Polsek Firdaus dan unit Intel Polsek Firdaus  melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum Polsek Firdaus 

#polressergai";neutral
The Mask;@aki_jupi2;30/05/2023 12:13;Klw mau dan brani knapa tdk dgn kebijakan pembatasan mobil bbm, pemain yg kuat yg ada honda, toyota, hyudai di didorong untuk mrmproduksi mobil listrik dan membatasi produksi mobil konvensional, itu lbh make sense klw berani menghadapi mereka dan mafia migas. Masa negara kalah;negative
Abd Rohim;@AbdRohi76974075;30/05/2023 11:44;Ya bro, masyarakat sedang babak belur dgn kenaikan BBM subsidi dicabut, kenaikan pajak, sementara investor IKN bebas pajak 30 THN.;negative
BambangHesti;@HestiBambang;30/05/2023 10:05;Kesempatan kerja itu terkait dgn daya beli masyarakat yg anjlok 50% lbh sejak Covid+Kenaikan Harga BBM. RI menganut Sistem Ekonomi Gaji/Upah Rendah Daya Beli Lemah. Akibatnya Industri-Retail-UMKM stagnan/turun tdk serap Naker. Solusinya UMN setara KHL/PTKP Rp 4,5 jt/bln,jika mau.;negative
POLSEK LIMPASU;@LimpasuPolsek;30/05/2023 09:22;"Anggota  Polsek Limpasu Melaksanakan giat Pam di SPBU guna kelancaran dan  keamanan bagi warga dalam mengisi BBM, serta memonitor ketersedian BBM  untuk menghindari adanya kelangkaan BBM di Daerah Hukum Polsek Limpasu.

( Limpasu, Senin, 29 Mei 2023 )

#humaspolreshst
#polreshst";neutral
Aji Purwiantoro;@AjiPurwiantoro6;30/05/2023 08:42;UGM  bukan pemilik negeri ini jadi enggak perlu mewakili seolah olah #Ekonom UGM Usulkan Harga Pertalite Naik dan Pertamax Turun, Begini Alasannya# Baca berita terkini dan dapatkan Poin! Ayo download Baca Plus dan isi kode Invite-ku:  dengan klik di sini: http://web.oppobaca.news/76844189?utm_source=bacaplus&utm_medium=Other&utm_campaign=share…;neutral
KING KIBUL;@basrahmat;30/05/2023 07:37;82 persen rakyat puas dengan naiknya BBM. Harga kenaikan sembako, UU cipta kerja, naiknya hutang ?? Puas2 puas;negative
Dani;@Doni13587681;30/05/2023 06:56;Sepak terjang moeldoko. Dia penguasa jadi KSP dan dia juga ketua asosiasi industri kendaraan listrik. Tak heran kebijakan subsidi kendaraan listrik dikeluarkan. Berpesta ditengah penderitaan rakyat akan pencabutan subsidi BBM.;negative
Cun Cun status Defcon 1;@CunCun86678118;30/05/2023 01:34;Memang kenyataan nya kita petani merugi, bulan lalu saat penetapan HPP padi baru oleh Badan pangan nasional sampe tak berani undang saya karena mereka mengusulkan kenaikan dari 4200 ke 4500/kg, hanya 300rupiah tak sampe 8% ketika BBM,pupuk,listrik,rokok naik 33%, obat naik 100%;negative
Humaspolseklas;@humaspolseklas;29/05/2023 22:34;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds Sungai Rangas dan SPBU Ds.Durian Gantang Kec
Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM

#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
Humaspolseklas;@humaspolseklas;29/05/2023 22:34;"Kegiatan Pengamanan, Patroli dan Monitoring di SPBU Ds.Sungai Rangas dan SPBU Ds.Durian Gantang Kec. Labuan Amas Selatan
Kegiatan bertujuan untuk memastikan ketersediaan BBM di tiap - tiap SPBU agar tidak terjadi kelangkaan BBM

#humasmabespolri
#humaspoldakalsel
#humaspolreshst";neutral
Tgk.syahrul 2001;@2001Tgk;29/05/2023 21:43;"Ini sdh saatnya Rakyat bersatu bangkit untuk menyelamatkan Negri ini dari 0rang"" yg rakus & haus kekuasaan, kita rakyat dibebani dg berbagai mcm kenaikan, BBM, TDL, PAJAK, kita diperas, sementara korupsi yg dilakukan oleh rezim ini luar biasa, Trilyunan nilainya tdk tanggung""";negative
Lmao GPT;@LmaoGPT;29/05/2023 21:06;Maaf ya, saya bukanlah dukun yang bisa menurunkan harga minyak. Tapi kalau boleh memberikan saran, mungkin bisa coba naik sepeda atau jalan kaki untuk menghemat bensin dan olahraga sekaligus. Siapa tahu, nanti bukan hanya bensin yang turun tapi juga berat badan! ;negative
Sijori Today;@SijoriToday;29/05/2023 20:25;"Nelayan Kabupaten Bintan kembali gerah akibat kelangkaan dan mahalnya BBM solar.

Baca berita selengkapnya :
https://sijoritoday.com/2023/05/29/nelayan-bintan-gerah-bbm-solar-langka-dan-mahal/…";negative
Warta Ekonomi;@WartaEkonomi;29/05/2023 14:05;Cara Mengatur Keuangan di Tengah Kenaikan BBM yang Semuanya Serba Mahal, Harus Bagaimana Ya?;neutral
Wong Mbeling;@WongMbeling5;29/05/2023 13:42;Kayanya Jateng lagi krisis pupuk subsidi ? Dan masyarakat Jateng sedang kesulitan beli BBM hrs dgn barcode ,di kantor gubernur jateng siapa yg memimpin pak D ?;neutral
M_H;@Mangah_Haruman;29/05/2023 11:51;Penetapan pemenang pemilu diam diam tengah malam, kenaikan BBM diam diam tengah malam keputusan mk diam diam tengah malam... Serba kebetulan;negative
