created_at,Komentar,Sentiment,Score,month_year
2023-05-29 07:30:33+00:00,"Ehhh guyss ada Kahitna di konser IIMS Infinite Live sambil liat liat mobil di IIMS Surabaya ada promo yang menarikk yaitu pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, mudah2an dapet kawan baru https://t.co/hSL9cLNJh4 https://t.co/1b1ZroDkrQ",positive,941.917.598.247.528,2023-05
2023-05-29 07:31:15+00:00,Boljug nih ada diskon 50% tiket bundle masuk IIMS Surabaya klo bayar pake QRIS D-Bank PRO beli tiketnya on the spot aja kali yaa di tiket box. Otw ajak ayang ahh  https://t.co/Nsl0Hw8m0X https://t.co/OTjPkbHk7w,neutral,8.075.525.760.650.630,2023-05
2023-05-29 07:33:52+00:00,"Keren bgt nih ada Kahitna di konser IIMS Infinite Live,  ada diskon 50% juga loh buat tiket bundle masuk IIMS Surabaya, syaratnya gampang cukup bayar  pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box. Yuk gaskeun gaes https://t.co/6iRyXau6ly https://t.co/8bvefP9NS3",positive,6.905.838.847.160.330,2023-05
2023-05-29 07:36:50+00:00,"Nah, beli tiket nya pake QRIS D-Bank Pro aja, karena hemat 50%, liat pameran mobil dapet, nnton konser juga dapet https://t.co/SLB441SfBJ https://t.co/gzSQliMyNe",neutral,761.488.676.071.167,2023-05
2023-05-29 07:38:38+00:00,"Warga sby pasti happy bgt karna IIMS Infinite Live, ada diskon 50% tiket bundle masuk IIMS Surabaya juga! Transaksi pake Danamon QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, https://t.co/jBGZFuEOIO https://t.co/IutOTICwr1",positive,8.783.063.292.503.350,2023-05
2023-05-29 07:44:49+00:00,"Bosen weekend ga kemana mana, mending ke konser IIMS Infinite Live pas bgt ada tiket bundle promo spesial diskon 50% IIMS Surabaya pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, gas seru seruan https://t.co/foP3JR17jP",positive,8.889.502.286.911.010,2023-05
2023-05-29 07:45:21+00:00,"Widih ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, bisa nobar bareng bestie dong  https://t.co/KGdt5Mg5Cv https://t.co/reKBmO7oJ7",positive,6.337.783.336.639.400,2023-05
2023-05-29 07:46:23+00:00,"Join kuy umpung ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, gass in  https://t.co/e7L6wMgS9C https://t.co/8Q39HYaGWe",neutral,9.437.904.953.956.600,2023-05
2023-05-29 07:48:57+00:00,"Buset dah ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, gede bgt cobak diskon nya, ga boleh ketinggalan nih  https://t.co/9efYrpJQ1p https://t.co/1yX7nV00yF",positive,9.669.138.193.130.490,2023-05
2023-05-29 07:49:03+00:00,"@genshinBTS dr lvl 3 itu, berarti sisa 9 lvl lgi ya nderr! total ada 12 lvl jdi 90k sm debaa! karena borongan take all 80k aja yuk, buat lvl 8-12 itu pake crimson wish yaa. reset 2x dlm seminggu jdi pengerjaan waktu 3-4 minggu~ avail qris dan bisa bgt nii dikerjain dr skrg, cus lgsg dm aja💖",neutral,8.694.921.135.902.400,2023-05
2023-05-29 07:51:40+00:00,paket hemat nih bundle tiket masuk iims Surabaya dah bisa langsung nonton konser invite live bayar pake QRIS D-Bank PRO dari 100rb jadi 50rb yaa https://t.co/xBDgrZdn7l https://t.co/oQbvs12Qcx,neutral,8.112.667.202.949.520,2023-05
2023-05-29 07:54:51+00:00,udah libur pas banget ada konser IIMS Infinite Live jadi bisa nyanyi bareng rizky febian beli tiket bundle promo spesial diskon 50% IIMS Surabaya pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box https://t.co/JIz60xEnhJ https://t.co/5vHX1oysn3,neutral,6.674.472.093.582.150,2023-05
2023-05-29 07:55:39+00:00,"Kejutan besar buat keluarga saat gw mengumumkan akan mengajak makan di IIMS Surabaya! pada belum sadar pake Danamon QRIS D-Bank PRO, bisa dapet cashback 100% di https://t.co/1shyWrgCHj. its just the beginning!! https://t.co/zw2VWsM5pO",positive,7.706.463.932.991.020,2023-05
2023-05-29 07:55:53+00:00,"Waduhh Ada Kahitna di konser IIMS Infinite Live, ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, bisa traktir teman nih! https://t.co/ELvWRoSvbj https://t.co/gq4MXhWwbR",positive,544.983.983.039.856,2023-05
2023-05-29 07:56:48+00:00,@MAlghifahry @padticle @berburusales Mjb kak. Bayarnya harus pake Starbucks card kak??? Atau bisa pake debit &amp  qris???,neutral,9.677.655.100.822.440,2023-05
2023-05-29 07:57:10+00:00,"Ada Kahitna di konser IIMS Infinite!!! mana LIVE, lumayan dapet potongan 50% tiket bundle masuk IIMS Surabaya. Bayar pake QRIS D-Bank PRO dari 100k sisa setengah harga. https://t.co/ZevxX8HrcA https://t.co/6eA5CVYErV",neutral,8.668.280.243.873.590,2023-05
2023-05-29 07:57:27+00:00,buat yang lagi ke IIMS Surabaya jangan takut kelaperan gais apalagi ada cashback 100% ni kalau transaksi pake QRIS D-Bank PRO lumayan bangett kaaan https://t.co/4cWS3FremS https://t.co/OjskLYOBe1,positive,9.689.192.175.865.170,2023-05
2023-05-29 07:59:57+00:00,"@yamgurl_ @lovpiuu @chsrann @berburusales Kak Kalau beli pake reward ini, pembayaran nya harus pake card Starbucks atau bisa pake debit qris???",neutral,951.749.861.240.387,2023-05
2023-05-29 08:00:13+00:00,"Sore aku spess sasing, open joki tugas bhs inggris boleh lgsg chat https://t.co/cGNOCB2HGV ❣️ fee terjangkau  • Cepat dan memuaskan • Garansi revisi • Bayar pake E-Wallet dan QRIS  Pricelist https://t.co/7JyyYMUAsw  Testi https://t.co/S1GaZCCtJ2  #zonauang #jokitugas #zonaba",neutral,9.512.726.068.496.700,2023-05
2023-05-29 08:00:23+00:00,lagi gabut eh pas bgt ad konser IIMS Infinite Live ada Kahitnanya juga dong huhu cus lgsung beli tiket bundle promo spesial diskon 50% IIMS Surabaya pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box https://t.co/3TuMdkVtI3 https://t.co/gD4MXt08Mv,neutral,8.705.540.299.415.580,2023-05
2023-05-29 08:00:39+00:00,Mau netflix harian dong dan bayarnya juga bisa pakai qris 🥺 #zonauang,neutral,9.957.733.750.343.320,2023-05
2023-05-29 08:01:09+00:00,"@zpdlsltk @riskaikaris @berburusales Mjb kak, nggak bisa bayar pake qris atau debit ya???",neutral,9.942.430.853.843.680,2023-05
2023-05-29 08:03:28+00:00,@xulbyy @alxndryy @berburusales Pembayaran harus pake card Starbucks atau bisa lewat debit qris kak???,neutral,992.380.142.211.914,2023-05
2023-05-29 08:04:19+00:00,Mo ngabisin saldo dong yang bisa pakai qris yaa #zonauang #zonajajan https://t.co/6JFtwH2PJj,neutral,9.881.320.595.741.270,2023-05
2023-05-29 08:04:35+00:00,daripada weekend gabut mending ke konser IIMS Infinite Live jadi bisa nyanyi bareng Kahitna beli tiket bundle promo spesial diskon 50% IIMS Surabaya pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box!!  https://t.co/wWED1QcCri https://t.co/6kxuZWhvAX,neutral,7.591.727.375.984.190,2023-05
2023-05-29 08:12:49+00:00,"udah siap banget nih menggalau bersama di konser IIMS Infinite live, ada juga diskon 50% tiket bundle pake Danamon QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box  https://t.co/qYL2gToNFY https://t.co/jOy3WKGWTz",positive,7.220.233.082.771.300,2023-05
2023-05-29 08:16:00+00:00,makan2 di IIMS Surabaya kali ini bisa traktir temen2 nih soalnya bisa pake Danamon QRIS D-Bank PRO yang cashbacknya 100% https://t.co/LaSLDuffoe https://t.co/voyMiOAW2A,positive,5.816.141.366.958.610,2023-05
2023-05-29 08:16:36+00:00,kapan lagi tiket masuk IIMS cuma 1rp? cuma bayar pake Danamon QRIS D-Bank PRO udh dapet 1rp 🤩 🖇️ https://t.co/kOxq5aqkNs https://t.co/sRTlIKxgfR,neutral,9.761.991.500.854.490,2023-05
2023-05-29 08:17:09+00:00,"kayak dapat durian runtuh deh karena dapet promo dari Danamon bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- cus yang mau cek link yah https://t.co/8DMlWp5vfb https://t.co/chIuvR7J9w",neutral,9.548.145.532.608.030,2023-05
2023-05-29 08:17:23+00:00,demi apa sih ada cashback 100% pake qris nya danamon d-bank PRO!! pas banget nih mau dipake pas jalan-jalan di IIMS Surabaya  https://t.co/bZ1FuFc3JH https://t.co/zjW8qUBIfA,neutral,6.430.121.064.186.090,2023-05
2023-05-29 08:18:51+00:00,"jalan ke IIMS Surabaya yuk dapet Cashback 100% transaksi F&amp B cukup pake Danamon QRIS D-Bank PRO, ajak pacar, temen, atau keluarga boleh https://t.co/Er8uxa3iO6 https://t.co/sbXlpq4vVS",neutral,9.870.274.662.971.490,2023-05
2023-05-29 08:18:54+00:00,"wihhhh kapan lagi nih ada promo beli tiket pakai Danamon QRIS D-Bank PRO cuma Rp1,-? Tapi nyatanya ada di IIMS Surabaya 2023 mulai tgl 31 Mei - 4 Juni. Promo Danamon asyik banget deh, kan jadi tambah semangat berburu promo aku tuh 😁 https://t.co/MIBIzO4bcA https://t.co/887WEUOhOA",positive,7.086.142.897.605.890,2023-05
2023-05-29 08:18:57+00:00,"gaboleh disia-siakan nih promo dari Danamon buat bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- asli kalian cek aja nihh kalo ga percaya https://t.co/lwpgHP8e5H https://t.co/Osf8tlGDoX",neutral,9.307.609.796.524.040,2023-05
2023-05-29 08:19:13+00:00,"satu lagi nih guys... kapan lagi bisa dapat promo beli tiket pakai Danamon QRIS D-Bank PRO cuma bayar Rp1,-? ternyata ada di IIMS Surabaya 2023 mulai tgl 31 Mei - 4 Juni. Promo Danamon asyik banget dah https://t.co/EnVPltUAnD https://t.co/bcoqwJXItA",positive,9.214.705.228.805.540,2023-05
2023-05-29 08:20:14+00:00,"gokil sih promonya danamon beli tiket IIMS Surabaya cuma Rp1,-?!! beli tiketnya jangan lupa pakai Danamon QRIS D-Bank PRO  https://t.co/bZ1FuFc3JH https://t.co/4mqSdxYs4g",neutral,5.588.568.449.020.380,2023-05
2023-05-29 08:20:23+00:00,"Jangan khawatir laper kalo ke IIMS Surabaya. Ada Danamon, jadi transaksi F&amp B disana dapet Cashback 100% pake QRIS D-Bank PRO https://t.co/QFZlKiuBcT https://t.co/g1E97rn4vl",neutral,755.984.365.940.094,2023-05
2023-05-29 08:21:01+00:00,"siapa yang belum tau kalo ada promo spesial tiket masuk IIMS Surabaya cuma 1 rupiah! pake QRIS D-Bank PRO harga tiket dari 10rb jadi 1 rupiah aja, promo Danamon bukan maen emang https://t.co/7VRS9pQfdU https://t.co/biQwiMj8nD",neutral,8.193.854.093.551.630,2023-05
2023-05-29 08:21:29+00:00,"pejuang promo udah pada tau belum kalo di Grand City ada promo spesial tiket masuk IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- sumpah kudu buruan cek gais https://t.co/om2VJMVg8k",neutral,923.402.726.650.238,2023-05
2023-05-29 08:22:40+00:00,kapan lagi coba ada tiket yang harganya cuma rp 1 😱 cuma danamon yang keren karena dengan kita beli tiket masuk iims surabaya pakai danamon qris d-bank pro bayarnya cuma rp 1 guys🥳 cek link: https://t.co/byUpm8mqoY https://t.co/3GdUl7Fewo,neutral,8.919.708.132.743.830,2023-05
2023-05-29 08:23:06+00:00,"Makin happy makin untung karena bisa dapet promo dari Danamon bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- Buruan cek sekarang biar nggak ketinggalan promonya rek https://t.co/OqClxb9whp https://t.co/RVuU2S9Ue6",positive,5.267.072.916.030.880,2023-05
2023-05-29 08:23:24+00:00,yuk pake QRIS Danamon D-Bank PRO di IIMS Surabaya karena bakalan hemat 50% guys lumayan bgt https://t.co/YYq0nJirIQ https://t.co/APX5JotZ4m,positive,6.696.832.180.023.190,2023-05
2023-05-29 08:23:29+00:00,"Kapan lagi ada promo beli tiket pakai Danamon QRIS D-Bank PRO cuma Rp1,-? Gak usah kelamaan, yuk cus ke IIMS Surabaya 2023 mulai tgl 31 Mei - 4 Juni.  https://t.co/QFZlKiuBcT https://t.co/jE120Nfo5n",neutral,9.737.502.336.502.070,2023-05
2023-05-29 08:23:43+00:00,"wow promo beli tiket pakai Danamon QRIS D-Bank PRO cuma Rp1,-?seriusan,,kapan lagi ada promo sebagus itu...eh di IIMS Surabaya 2023 mulai tgl 31 Mei - 4 Juni ada promo Danamon...mantap https://t.co/JTmjN2V1M6 https://t.co/RJwe9vBYmP",positive,8.979.698.419.570.920,2023-05
2023-05-29 08:24:06+00:00,"Ngerasa beruntung dapet promo dari Danamon, masa bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,-  Murah banget nggasihhh😭 ayodeh buruan cek disini gais https://t.co/1yDzUhq5gg https://t.co/XsD4yG0voC",neutral,7.594.384.551.048.270,2023-05
2023-05-29 08:25:29+00:00,"Ada Kahitna di konser IIMS Infinite Live, ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO. beli tiketnya on the spot ya ges https://t.co/YYq0nJirIQ https://t.co/O6611JalRN",neutral,9.117.027.521.133.420,2023-05
2023-05-29 08:25:32+00:00,"Pas cek transaksi habis makan di IIMS Surabaya kok saldo Danamon gak berkurang, kenapa? Gak tahunya ada promo Cashback 100% transaksi F&amp B pakai QRIS D-Bank PRO kan jadinya SASIMO jajan semuanya https://t.co/bsa5pND851",neutral,9.461.085.200.309.750,2023-05
2023-05-29 08:25:47+00:00,"Kuyyy Jalan ke IIMS Surabaya keliling biar ngga bosen dirumah aja karena bisa dapet Cashback 100% transaksi F&amp B pake Danamon QRIS D-Bank PRO, minggu depan ajak orang tua, keluarga dan teman https://t.co/KGQEyqXded https://t.co/PqS1mQA7cg",neutral,8.122.987.747.192.380,2023-05
2023-05-29 08:25:55+00:00,lagi tanggal tua tapi malah pengen makan diluar??? tenang aja karena buat kalian yang di Surabaya bisa pakai Danamon QRIS D-Bank PRO bisa dapet cashback 100% lhooo beneran hemat dan untung banget kan?? https://t.co/qYL2gToNFY https://t.co/rEPV0eOMSH,positive,9.828.335.046.768.180,2023-05
2023-05-29 08:26:01+00:00,"untung bnget sii pkek Danamon abis mkn di IIMS surabaya pas liat saldo gak kepotong sma skali, krna transaksi nya tdi pkek QRIS D-Bank PRO jdi cashback 100% msih gak prcya abis mkn di traktir Danamon ini mah https://t.co/NCq98Gp2vz https://t.co/I1CCHDff7E",positive,916.927.933.692.932,2023-05
2023-05-29 08:26:06+00:00,"Nikmatnya dapet promo dari Danamon bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- Jangan sampai kelewatan, cek segera di https://t.co/0ibeFBSeY8. Buruan, jangan sampai ketinggalan! #PromoIIMS2023 #DanamonQRIS https://t.co/eDuwQ3utr7",positive,7.776.318.788.528.440,2023-05
2023-05-29 08:26:58+00:00,"Pas banget ada konser IIMS Infinite Live jadi bisa nyanyi bareng Kahitna beli tiket bundle promo spesial diskon 50% IIMS Surabaya pake Danamon QRIS di D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, mudah2an dapet pacar https://t.co/bsa5pND851",positive,9.619.433.879.852.290,2023-05
2023-05-29 08:27:43+00:00,akhir bulan dompet lagi tipis tipisnya  kalian udah tau belum kalo tiket masuk IIMS Surabaya Rp.1 kalo pake QRIS D-Bank PRO https://t.co/ItrUsjRC2E https://t.co/jnDD6WYaXQ,neutral,9.620.280.861.854.550,2023-05
2023-05-29 08:27:46+00:00,Kapan lagi ada kesempatan buat dapet tiket masuk IIMS Surabaya kalau bukan sekarang? Bayarnya pake QRIS D-Bank PRO  Gass-in https://t.co/QdlwWyBMSX https://t.co/lfO5KPi6od,neutral,9.630.998.969.078.060,2023-05
2023-05-29 08:28:36+00:00,Senang banget sih ini pakai Danamon QRIS D-Bank PRO bisa dapet cashback 100% https://t.co/ItnseG1lGY https://t.co/HBOmGrkkKI,positive,9.195.824.861.526.480,2023-05
2023-05-29 08:28:49+00:00,"iseng2 pergi ke IIMS Surabaya dapet Cashback 100% transaksi F&amp B pake Danamon QRIS D-Bank PRO, auto ngajak temen yang lain sih kapan lagi kan promo gede2an https://t.co/rbGybBKT67",neutral,8.333.601.951.599.120,2023-05
2023-05-29 08:29:16+00:00,"Mantap Kahitna di konser IIMS Infinite Live, mana sekarang ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO keren deh! https://t.co/9WzOvYVNfx https://t.co/nT5iIKVgY4",positive,9.540.476.202.964.780,2023-05
2023-05-29 08:29:21+00:00,"widih mayan banget nih ntar ke IIMS Surabaya dapet potongan di F&amp B kalau lagi laper, kebetulan banget pake Danamon tinggal bayar pake QRIS D-Bank PRO! https://t.co/L1FIlyU6lT https://t.co/z1bX7JBsnE",neutral,8.971.312.642.097.470,2023-05
2023-05-29 08:29:30+00:00,"lucky parah sih gua ini dapet promo dari Danamon bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,-  https://t.co/ItnseG1lGY https://t.co/J14JjQlJCq",neutral,9.154.095.649.719.230,2023-05
2023-05-29 08:30:08+00:00,pas banget gw lagi keliling di IIMS Surabaya nah kan anaknya tuh cashless banget ya gw pake tuh Danamon D-Bank PRO tuk QRIS nya bisa dapet cashback cuy 100% https://t.co/vex42ZuGis https://t.co/SvgVW1NLqD,neutral,5.766.392.946.243.280,2023-05
2023-05-29 08:30:12+00:00,"woww wowww ges ada cashback 100% loh sampe 75.000 dengan pembayaran transaksi pake QRIS D-Bank PRO, hemat banget gak sih gaesss 🤩🤩 https://t.co/MHYqeVQHjt https://t.co/qKe38mjsxN",positive,7.095.760.703.086.850,2023-05
2023-05-29 08:30:37+00:00,"biasanya kalo keliling2 gituu apalagii di IIMS Surabaya makanan enak2, mau makan tinggal gunain Danamon D-Bank PRO aja, soalnya lagi ada promo Cashback 100% kalo pake QRIS nya. https://t.co/uWQ3rasIiH https://t.co/QObdyW2R17",positive,8.498.975.038.528.440,2023-05
2023-05-29 08:30:44+00:00,"Danamon bneran bnyak bget promonya tiket masuk IIMS surabaya 2023 cukup bayar Rp1,- aja transaksi pkek QRIS D-Bank PRO aja kapan lagi kan dpet promo nya gila bnget kaya gini, buruan di cek skrng https://t.co/NCq98Gp2vz https://t.co/9geAcWJlrQ",positive,5.090.404.152.870.170,2023-05
2023-05-29 08:32:01+00:00,Ada cashback 100% di IMMS Surabaya. Kalo mau transaksi F&amp B pake Danamon QRIS D-Bank PRO https://t.co/kSMilqu7Bh udah pada tau belom?,neutral,9.701.308.608.055.110,2023-05
2023-05-29 08:32:30+00:00,"seneng bangettt bisa dapet promo dari Danamon buat bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- akhir bulan anak kos masih bisa terselamatkan https://t.co/rbGybBKT67",positive,9.485.821.723.937.980,2023-05
2023-05-29 08:33:25+00:00,"Pas banget lagi jalan jalan ke IIMS Surabaya Ada Kahitna di konser IIMS Infinite Live, mayan banget ada diskon 50% tiket bundle masuk IIMS Surabaya bayarnya pake QRIS D-Bank PRO dari 100rb jadi 50rb beli tiketnya on the spot di tiket box, yuk merapat gengs https://t.co/YQZeOTmcrv",positive,7.592.913.508.415.220,2023-05
2023-05-29 08:34:00+00:00,"Danamon pengertian banget, terharu deh Makan di IIMS Surabaya pas tanggal tua gini no worry banget soalnya dapat Cashback sampe 100% soalnya bayarnya pakeQRIS D-Bank PRO kannn😭😭 https://t.co/W2psRzT9Uz https://t.co/JOsdAJBMCi",positive,7.598.941.922.187.800,2023-05
2023-05-29 08:35:00+00:00,Transaksi pake Danamon QRIS D-Bank PRO dari 100rb jadi 50rb loh!!! ayo buruan traktir temen-temen kamu guysss ke konser IIMS Infinite Live concert https://t.co/1Kwk7nUecd https://t.co/vF41uskVtJ,neutral,9.612.191.915.512.080,2023-05
2023-05-29 08:35:41+00:00,ga boleh di lewatkan nih kalau beli tiket nontonnya pake Danamon QRIS D-Bank PRO dari 100rb jadi 50rb dongg udah aku coba ternyata emang bener!  https://t.co/9Msg44cWPx https://t.co/pmQErAzpcp,positive,9.132.124.781.608.580,2023-05
2023-05-29 08:35:54+00:00,"seneng banget lagi dan lagi bisa dapet promo spesial dari Danamon bayar tiket IIMS Surabaya pakai QRIS D-Bank PRO cuma Rp1,- mulai tgl 31 Mei - 4 Juni. Promo Danamon beneran bikin good mood banget deh https://t.co/qYL2gToNFY https://t.co/UP8If5345e",positive,990.035.593.509.674,2023-05
2023-05-29 08:36:22+00:00,"ini seriusan gaiiss?? beli tiket masuk IIMS Surabaya pake Danamon cuma Rp.1 ?? auto bayar pake QRIS D-Bank PRO sihh ntarr, mayaaannn https://t.co/x0vFVQItJX https://t.co/PypLIUM8AD",neutral,8.416.983.485.221.860,2023-05
2023-05-29 08:37:06+00:00,beli tiketnya on the spot di tiket box guyss karena bakalan dapat diskon 50% kalau pake Danamon QRIS D-Bank PRO tiket nonton konser https://t.co/YoZ0k5fWnN https://t.co/s3PSd7Xrmm,neutral,5.785.824.656.486.510,2023-05
2023-05-29 08:37:19+00:00,"@hininsky Kartu ATM Tahapan Xpresi berlogo Mastercard dapat digunakan untuk bertransaksi domestik dan internasional ya. Bisa dong, BCA mobile sudah dapat melakukan transaksi payment menggunakan QRIS di Thailand dan Malaysia, transaksi efektif per 8 Mei 2023.",neutral,9.583.237.171.173.090,2023-05
2023-05-29 08:38:57+00:00,Moots ada yang punya ovo 35k?? Yang  bisa qris (aku bayar pake spay),neutral,9.924.846.291.542.050,2023-05
