created_at,Text,Sentiment,Score
2023-11-21 16:49:16+00:00,"@BANKBRI_ID @hudd8353648412 @promo_BRI Aku juga kendala pake QRIS di Brimo, statusnya menunggu proses tapi saldo udah berkurang, mana transaksi 2x kali lagi 🫠🫠",neutral,9.130.631.685.256.950
2023-11-21 17:15:13+00:00,@oshyehun Kami informasikan laporan transaksi QRIS akan diproses maksimal 14 hari kerja sejak dibuatnya laporan.  Pengecekan laporan bisa melalui aplikasi BRImo di menu Pusat Bantuan dan Sabrina WhatsApp di nomor 08121214017. Akun resmi media sosial BRI sudah ter-Verified ya. Tks~Dendi (2),neutral,9.754.403.829.574.580
2023-11-21 17:26:49+00:00,"@McDonalds_ID mesen makanan pas byr pake qris loading trs, bhkn udh nyoba 2 kli byr tpi ttp loaeing trs dan berujung pake debit trs berhasil. tb2 liat saldo ternyata yg loading itu ttp kebayar. solusi dong mau duitku balik. lumayan tu 2 kli transaksi jga",negative,7.269.212.603.569.030
2023-11-21 19:18:12+00:00,"Daftar ALFABET88 Situs Agen Taruhan Slot Online Nexus88 Deposit via QRIS Terbaik di Indonesia Aman &amp  Terpercaya, Nikmati kemudahan bermain di ALFABET88 melalui via QRIS transaksi lebih Mudah, Cepat &amp  Aman. https://t.co/Nu9r12kwck  #alfabet88 #daftaralfabet88 #slotdepositqris",neutral,8.274.839.520.454.400
2023-11-21 19:38:21+00:00,"Halo @gopayindonesia , customer saya  melakukan transaksi scan qris , saldonya udah kepotong  , tetapi di merchant gobiz nya belom masuk , mohon bantuannya 🙏",neutral,9.843.355.417.251.580
2023-11-21 20:57:02+00:00,"@iayayayai @BNI Hai Kak @iayayayai, maaf ya atas kendalanya. Mengenai keluhan transaksi QRIS BNI Mobile Banking yang Kakak alami, agar mimin bantu cek dan teruskan ke unit terkait, bisa Kakak infokan detailnya melalui DM ya. (1/4)",neutral,9.914.975.762.367.240
2023-11-22 00:09:10+00:00,"@seabankcare @SeaBankID kemarin saya transaksi pake qris saldo kedebet tapi infonya gak masuk ke penjual, sampe 2x transaksi masih ga masuk juga dan saldo tetep terdebet",neutral,985.237.181.186.676
2023-11-22 00:16:04+00:00,"@gofoodindonesia min.. kmrn ada customer transaksi menggunakan QRIS , notif dr Customernya menggunakan ewallet DANA sudah berhasil , tp sy cek di Aplikasi Go Biz kok sampai skr blm masuk , knp ya ?",negative,7.917.611.002.922.050
2023-11-22 01:11:33+00:00,"@zitaarazz Hai Sahabat BTN @zitaaraz mengenai informasi kendala transaksi pembayaran Qris sudah kami informasikan melalui DM, silakan melakukan pengecekan. Tks^Shinta",neutral,9.961.328.506.469.720
2023-11-22 02:01:50+00:00,@meadaow ini qris dabis ka? error karena transaksi selain dari dana atau gimana tuh?,negative,988.565.981.388.092
2023-11-22 02:02:06+00:00,Kabupaten Bengkalis Jadi yang Terbaik di Pemda QRIS Award Riau 2023: https://t.co/fvfXioYa49 -&amp nbsp Bank Indonesia (BI) Perwakilan Provinsi Riau menggelar Pemda QRIS Award dalam rangka mempercepat Elektronifikasi Transaksi Pemerintah Daerah (ETPD). Dari… https://t.co/tumeUZ0aDj https://t.co/oTrFlklY6C,neutral,9.877.417.087.554.930
2023-11-22 03:00:00+00:00,"Hallo gaes. Yuk yang butuh cek turnitin no repository, proses cepat, admin fast respon. Bisa merapat ke wa 👉🏻 https://t.co/1Ng1AsAxoE Transaksi bisa via QRIS loh. Yuk tunggu apa lagi, buruan. #zonauang #zonaba https://t.co/uWM3QIG8ws",neutral,9.569.125.175.476.070
2023-11-22 03:04:13+00:00,"Wta yang kemarin transaksi pake qris tp belum masuk, sekarang udah masuk belum saldonya? #zonauang",neutral,9.803.188.443.183.890
2023-11-22 03:07:14+00:00,"@TokoAskar qris ku juga sudah bisaa, tapi sempet kemarin transaksi saldonya sampe skrg gak masuk huhu u___u",neutral,6.568.551.659.584.040
2023-11-22 03:10:24+00:00,"@danawallet sudah pake Diana juga tapi tetap saja disuruh melampirkan terus file bukti sedangkan ss struk bukti TF BCA itu gabisa full struck. trs juga ga pakai nomor dana saya dalam transaksi, pakainya QRIS. biasanya ga kaya gini juga kok bisa sampai dana ngga masuk tuh bagaimana",negative,9.635.297.060.012.810
2023-11-22 03:33:25+00:00,"@pacarhjw @BNI Hai Kak @pacarhjw, maaf atas kendalanya. Agar mimin tindaklanjuti keluhan transaksi QRIS yang Kakak alami, boleh Kakak informasikan datanya melalui DM, mimin tunggu ya. (1/4)",neutral,991.222.620.010.376
2023-11-22 03:41:37+00:00,"@erimel_ Soalnya itu dari tagihan scan qris manual kayanya, coba cek di shopeepay terus transaksi terakhir, liat tanggal segitu ada transaksi ga?",neutral,9.785.674.214.363.090
2023-11-22 03:53:11+00:00,"@inqumaki @BNICustomerCare Hai Kak @inqumaki, maaf atas kendalanya ya. Supaya keluhan transaksi QRIS Kakak bisa mimin tindaklanjuti, silakan Kakak infoin detailnya via DM.  Waspada ya Kak dgn info perubahan biaya transfer dan info lainnya dari nomor WA yg tidak dikenal.  (1/3)",neutral,981.510.579.586.029
2023-11-22 04:40:12+00:00,"wta, yang semalem transaksi pake qris, saldonya udah masuk kah? #zonauang",neutral,9.864.364.266.395.560
2023-11-22 05:08:51+00:00,"@ezash Yg bebas annual fee ada Mayapada, UOB, CIMB, Tokped x BRI, Nex x BRI  Paling enak CIMB/CIMB Syariah karena cc-nya bisa buat bayar transaksi via QRIS",positive,9.784.320.592.880.240
2023-11-22 05:18:28+00:00,"@HaloBCA Untuk transaksi via QRIS, apakah notifikasi transaksinya bisa dikirimkan via email?",neutral,9.975.802.898.406.980
2023-11-22 05:44:49+00:00,"@bank_indonesia Hai Min, apakah praktik penambahan nominal uang untuk transaksi menggunakan QRIS itu sah-sah saja untuk dilakukan?",neutral,9.050.077.199.935.910
2023-11-22 06:39:11+00:00,"@yunitaproborini Hi Kak, metode bayarnya pakai DANA ngga nih? Kamu juga bisa lho melakukan pembelian di merchant favorit kamu dengan metode pembayaran menggunakan Qris DANA karena sangat memudahkan untuk transaksi. Yuk gunain DANA buat transaksi kamu. Thanks -NZ-",neutral,7.557.344.436.645.500
2023-11-22 07:06:48+00:00,"@snflwrs20 @kontakBRI Hai Sobat BRI, mohon maaf atas kendala transaksi QRIS yang dialami. Apabila saldo berkurang namun dana belum diterima pada Merchant tujuan, mohon kesediannya pembuatan laporan melalui aplikasi BRImo dengan cara Login &gt  Akun &gt  Pusat Bantuan &gt  Ajukan Pengaduan &gt  (1)",neutral,9.937.365.055.084.220
2023-11-22 07:11:08+00:00,"@bankbsi_id Min, saya kemaren melakukan transaksi QRIS dengan BSI mobile (QRIS toko dari GoPay). Saya cek rekening sudah terpotong namun QRIS Payment Status masih Transaksi Dalam Proses"". Itu bagaimana ya?""",neutral,6.537.022.590.637.200
2023-11-22 07:37:13+00:00,Hati hati!  Bukan nya dapat diskon transaksi QRIS di @McDonalds  dengan @BankSinarmas bukan nya dapat diskon nya malah buntung. Saldo terpotong dua kali dalam transaksi qris sinarmas. #bankSinarmas tidak profesional dalam penanganan. https://t.co/LBRqqX5gbw,negative,9.957.874.417.304.990
2023-11-22 07:44:00+00:00,qris masih error gak sih? udah mana gak masuk transaksi tp saldo kepotong. ngeri bngt,negative,9.968.485.236.167.900
2023-11-22 07:51:08+00:00,"udh 1x24 jam transaksi ke qris masih dalam status proses, ngajuin refund ke bni ribet bgt lah co",negative,9.884.655.475.616.450
2023-11-22 08:01:14+00:00,Halo @bankbsi_id transaksi pembelian tiket saya melalui QRIS BSI berhasil  tapi di aplikasi KAI terbaca gagal. Mohon solusi pengembalian dananya,neutral,987.407.922.744.751
2023-11-22 08:32:42+00:00,"@axelaxiata Jika kamu sebagai konsumen setelah melakukan transaksi QRIS dikenakan biaya tambahan, maka dapat sampaikan pengaduan kepada Bank Indonesia dilengkapi dengan dokumen pengaduannya, antara lain: (3)",neutral,9.950.472.116.470.330
2023-11-22 08:42:33+00:00,"mantap banget nih @bankmandiri kolaborasi sama The Hallway Space buat ngebutin transaksi digital di Pasar Kosambi! Livin' Pasar jadi bikin semuanya serba praktis, QRIS Livin' Merchant buat pedagang keren abis! https://t.co/P1gljtnLyf",positive,989.697.277.545.929
2023-11-22 09:02:18+00:00,"@lilpororow Hai Sobat BRI, mohon maaf atas kendala transaksi pembelian QRIS yang dialami. Apabila transaksi sudah mengurangi saldo rekening, mohon kesediaannya pembuatan laporan melalui BRImo dengan cara Login &gt  Akun &gt  Pusat Bantuan &gt  Ajukan Pengaduan &gt  Gagal Bayar QRIS atau (1)",neutral,972.020.149.230.957
2023-11-22 09:02:31+00:00,@lilpororow menghubungi Contact BRI 1500017 guna tindak lanjut. Kami informasikan laporan transaksi QRIS akan diproses maksimal 14 hari kerja sejak dibuatnya laporan. (2),neutral,99.570.232.629.776
2023-11-22 09:04:48+00:00,"Nggak kalah keren dari startup-space, @bankmandiri sama The Hallway Space bikin onfire di Pasar Kosambi! Livin' Pasar bikin transaksi digital semudah balik badan, dan QRIS Livin' Merchant buat pedagang jadi semakin asyik https://t.co/TNVPTzwh7l",positive,9.896.317.720.413.200
2023-11-22 09:06:24+00:00,"Ngacir abis! @bankmandiri dan The Hallway Space bikin makin gaul di Pasar Kosambi. Livin' Pasar menggila buat digitalisasi transaksi, QRIS Livin' Merchant bikin pedagang seneng banget! https://t.co/qk9zyYqeT9",positive,9.936.000.108.718.870
2023-11-22 09:08:01+00:00,"Inovatif banget nih @bankmandiri, ngajak The Hallway Space bikin kehebohan digital di Pasar Kosambi. Livin' Pasar bikin transaksi enteng banget, dan pedagang bisa enjoy pake QRIS Livin' Merchant! https://t.co/8VhVynJurL",positive,970.827.043.056.488
2023-11-22 09:32:36+00:00,"transaksi NO QRIS dulu ya, karna beberapa ada yg masih error jadi kalo ada yg mau pay pake qris gak bisa ya 🥺🙏",neutral,8.912.262.320.518.490
2023-11-22 10:02:55+00:00,@cryeasure aku bikin qris mandiri ga kena admin sih kak sejauh ini untuk transaksi,neutral,8.924.890.160.560.600
2023-11-22 10:20:40+00:00,wta qris udah bisa dipake transaksi belum? #zonauang,neutral,9.947.695.136.070.250
2023-11-22 10:22:25+00:00,"@shxxbil254 Hi Kak, kami memahami keluhan yg dialami. Terkait keluhan transaksi QRIS, yuk hub Asisten Digital DIANA untuk membuat tiket laporan Kamu. Caranya: 1. Buka apps DANA​ 2. Masuk ke menu Riwayat/History"" 3. Klik pada riwayat/histori transaksi yang ingin dikeluhkan -UH-""",neutral,9.901.629.686.355.590
2023-11-22 10:35:22+00:00,"QRIS yang saya tau itu ada 2 jenis: 1. Static QRIS (kode QR-nya sama semua) open amount (pengguna bisa mengisi nilai yang dibayarkan) 2. Dynamic QRIS (kode QR tergenerate setiap transaksi), tentunya amount-nya menyesuaikan dengan nilai transaksi tersebut...",neutral,7.806.910.872.459.410
2023-11-22 11:09:08+00:00,"WTA kok ga bisa transaksi pake qris, ya? Padahal udh di update #zonauang #zonajajan",neutral,5.182.310.342.788.690
2023-11-22 11:12:25+00:00,"@DanangSetiaawan Hai Kak @DanangSetiaawan, maaf atas kendalanya ya Kak. Agar bisa mimin tindaklanjuti keluhan transaksi QRIS yang Kakak alami, boleh Kakak informasikan datanya melalui DM, mimin tunggu ya Kak. (1/4)",neutral,9.895.680.546.760.550
2023-11-22 11:53:24+00:00,"Tanggapan perihal Transaksi QRIS Sudah Dibatalkan, tapi Tagihan Masih Tetap Muncul"" https://t.co/wGEjWbWzAc""",neutral,9.858.890.175.819.390
2023-11-22 12:10:30+00:00,"Aku gak terima paket kosongan ya, kalo kalian mau pelunasan/DP tapi akun kalian belum premium. Aku ada Qris dengan harga harga jasa 2rb/transaksi (instan)",neutral,5.647.251.605.987.540
2023-11-22 13:41:00+00:00,"@danawallet Saya sudah mencoba menghubungi melalui Assiten Digital DIANA dan memilih menu Kendala Dengan Transaksi Tertentu"" namun hanya menampilkan riwayat transaksi yang melalui nomor DANA langsung, bukan Qris DANA sehingga laporan tidak bisa saya lakukan. Apakah ada solusi lainnya?""",negative,6.440.752.148.628.230
2023-11-22 13:57:53+00:00,"@fiostore_ Lucky for you kakk, kemaren Qris error..terus yang transaksi pake Qris kemaren saldonya hilang entah kemana..",negative,9.087.296.724.319.450
2023-11-22 14:31:17+00:00,"Nah, kalau kamu melakukan transaksi keuangan melalui kode QR, pastikan pada kode tersebut ada tulisan QRIS (Kode QR Standar Indonesia) yang menandakan kode itu aman dan legal dari Bank Indonesia. Pastikan juga nama penerimanya sudah tepat ya!",neutral,9.462.526.440.620.420
2023-11-22 14:37:17+00:00,"@kedaiThayaa aku pakai qris mitra bukalapak sih ka. kalau transaksi dibawah 100k gak ada fee admin, kalau diatas 100k ada fee nya. dan itu nanti nyambung ke dana jadi uangnya langsung cair ke dana ka haya",neutral,9.226.075.410.842.890
2023-11-22 14:39:28+00:00,@HaloBCA gimana nih saat transaksi melalu qris saldo sudah terpotong tapi uang belum masuk ke merchant di mutasi rekening saldo sudah terpotong tapi di inbox qris nya tidak ada transaksi pembayaran qr https://t.co/U4YZUttCvC,neutral,9.648.858.904.838.560
2023-11-22 14:52:44+00:00,"Mau nanya dong, kemarin aju ada transaksi dari bri ke qris kan. Nah itu proses tapi di mutasi rek aku berkurang, aku udah nunggu 24 jam tetep kaya gitu. Itu kenapa yaa? #zonauang #zonaba #zonajajan",negative,5.069.794.058.799.740
2023-11-22 15:39:15+00:00,"@KAI121 hallo, mohon info terkait book via aplikasi kai acces. Sy sudah bayar via qris, tp kenapa pesanan  saya hilang ya? Ini harus gimana ya? Bahkan di riwayat transaksi pun juga gk ada, sy ada bukti bayarnya . Mohon bantuanya, terimakasih",neutral,8.979.389.667.510.980
2023-11-22 15:57:51+00:00,"ges yang transaksi custnya blm masuk ke dana bisnis qris, gimana? udah masuk/di refund kah? #zonauang",neutral,5.696.730.017.662.040
2023-11-22 16:25:56+00:00,Halo @BNICustomerCare @BNI transaksi pembelian tiket saya melalui QRIS BNI berhasil  tapi di aplikasi KAI terbaca gagal. Mohon solusi pengembalian dananya,neutral,9.863.232.374.191.280
2023-11-22 18:53:16+00:00,"@swe3tcandiyy @BNI Hi Kak @swe3tcandiyy, maaf ya Kak untuk kendalanya, keluhan Kakak mengenai transaksi QRIS, agar bisa mimin tindaklanjuti boleh infoin detailnya melalui DM ya. (1/3)",neutral,989.015.519.618.988
2023-11-22 22:42:08+00:00,"Dukung penuh digitalisasi transaksi di Pasar Kosambi &amp  The Hallway Space,Bank Mandiri lakukan kolaborasi dengan The Hallway Space agar mempercepat proses transaksi jual beli, dan penggunaan QRIS Livin’ Merchant untuk pedagang. https://t.co/V917771Gb1",neutral,9.813.641.905.784.600
2023-11-22 22:43:12+00:00,"Bank Mandiri berkolaborasi dengan The Hallway Space, bertujuan untuk membantu mempercepat transaksi para pedagang, para pedagang pun bisa bertransaksi menggunakan QRIS Livin’ Merchant. https://t.co/bCNru3ED0T",neutral,9.735.379.815.101.620
2023-11-22 22:43:39+00:00,"Untuk mempercepat digitalisasi transaksi di Pasar Kosambi. Bank Mandiri berkolaborasi dengan The Hallway Space, agar para pedagang dapat bertransaksi jual beli melalui QRIS Livin’ Merchant. https://t.co/QA5sNE2EhI",neutral,9.942.757.487.297.050
2023-11-23 00:56:05+00:00,@bankneocommerce QRIS akun bisnis bank neo bapuk.  Transaksi udah 24jam lbh ga masuk2.,neutral,8.004.701.733.589.170
2023-11-23 03:03:14+00:00,@CIMBNiaga @Meilinda0205 @edbert_ivander @damascenaa_ @KuriingMeratus @28_flowery Min saya ko transaksi Qris pakai kartu kredit ko blm dapet poin x-tra ya??kapan si poin diterima??atau ada batasan perolehan poin ga si?,neutral,9.732.285.141.944.880
2023-11-23 03:07:42+00:00,"@ochaiibouw Selamat pagi Ibu Forsyalia. Efektif 1 Agustus 2023, transaksi QRIS menggunakan sumber dana kartu kredit tidak mendapatkan Poin Xtra. Pengkreditan Poin Xtra akan diakumulasikan 1 bulan sekali (setelah cycle). Nasabah akan mengetahui jumlah Poin Xtra yang diperoleh H+1 (1/3)",neutral,9.857.107.996.940.610
2023-11-23 03:17:47+00:00,"@LPutra0263356 Hai Kak @LPutra0263356, maaf udah buat Kakak menunggu ya. Terkait kendala transaksi QRIS tersebut dan sebelumnya Kakak udah buat laporan, agar dapat mimin cek lagi, Kakak infoin datanya melalui DM ya Kak. (1/4)",neutral,9.857.500.791.549.680
2023-11-23 04:12:09+00:00,"Tanggapan perihal Transaksi QRIS Bank Mandiri yang Tertunda"" https://t.co/AOGeEZd2Hi""",neutral,9.951.496.720.314.020
2023-11-23 04:16:08+00:00,"Resmi! Sekarang QRIS yang ada di aplikasi DANA bisa digunakan untuk transaksi di Singapura lho, TemanDANA! Baca info selengkapnya di https://t.co/aP6Rdjqh4X. #BukanDompetBiasa https://t.co/TikBSuay4Y",neutral,9.856.797.456.741.330
2023-11-23 04:26:33+00:00,"𝟮.  𝗧𝗢𝗣 𝗜𝗡𝗗𝗢 dulu aku create qris mudah, cepet juga dan ngga ribettttt 💥 aku lupa berapa lama, tapi gasampe seminggu deh 🫶🏻 fee transaksi: 0.3%!   notes.  aku pernah pakai top-indo daaan lumayan enakk, kalau lagi troble selalu ada pengumuman! recommended ini mah 😋 https://t.co/QiFn0XGXx6",positive,6.117.187.738.418.570
2023-11-23 04:26:38+00:00,"𝟯. 𝗜𝗡𝗗𝗜𝗕𝗜𝗭𝗣𝗔𝗬 fee transaksi: 0.3%! create qris mudah (aku 2 hari-an). kalau tarik uang susahnya bang CS-nya nyebelin bejir 🙏🏻 tapi harga pulsa &amp  listrik murah bgttt 🤑  notes. kalau tarik uang ke bank ada fee 3K / 3.5K, kalau via top-up ke dana ada fee 700 perak https://t.co/84crRRDa8F",neutral,6.818.649.768.829.340
2023-11-23 04:26:40+00:00,"𝟰. 𝗡𝗘𝗢 𝗕𝗔𝗡𝗞 ini create qris paling mudah cepet (1-2 hari jadi asal ngga bikin pas weekend) ❕❗ fee transaksi: 0.3% aja doankk 😋 proses tarik uang lama, 2-3 hari kalau tapi free tf antar bank &lt 3 nyamann pake neoo menurut akuu 🫶🏻 https://t.co/OR5tdblal6",positive,488.642.156.124.115
2023-11-23 04:26:42+00:00,"𝟱. 𝗟𝗜𝗩𝗜𝗡 𝗠𝗔𝗡𝗗𝗜𝗥𝗜 harus punya akun bank dulu, create qris lumayan cepetttt!! 🌟🌟 free transaksi: free. tapi ini berlaku sampe desember 2023 doang guys WKWKKWKW :D tarik uang juga sat-set dan nyamannn polll % https://t.co/MDEG0VP8yp",neutral,7.404.314.279.556.270
2023-11-23 04:30:36+00:00,"@danawallet hallo min bagaimana kelanjutannya tidak ada kejelasan apapun loh , suruh nunggu berapa lama nya juga hubungi 1500445 juga tidak bisa . Saya transaksi pada tanggal 21j/11/2023 jam : 19:45 pembayaran qris notif berhasil tp penerima blm terima dana nya",negative,6.100.539.565.086.360
2023-11-23 04:31:09+00:00,"𝟳. 𝗠𝗘𝗥𝗖𝗛𝗔𝗡𝗧 𝗢𝗩𝗢 fee transaksi: 0,7%! heran padahal MDR mahal tp banyak yg pengen bikin qris di OVO 😓 katanya emang cepet bikin qrisnya sih 💢  notes. karena banyak aku temuin pada pengen bikin di OVO  ..  aku bisa ajarin step cara awalnya 😋🌟 https://t.co/2kdWEEgPXk",neutral,7.745.343.446.731.560
2023-11-23 04:31:47+00:00,"@HaloBCA halo min, cara membuat qris dari bank BCA gimana ? sblmnya saya buat via @danawallet banyak transaksi yg tidak masuk tp saldo pelanggannya terpotong. lapor tapi lama tindaklanjutnya ujung2nya gaada dana yg masuk ke saldo saya cc: @bank_indonesia @erickthohir",neutral,923.309.862.613.678
2023-11-23 04:39:05+00:00,"𝟭𝟮. 𝗤𝗥𝗜𝗦 𝗕𝗥𝗜 fee transaksi: 0,3%. ini sih kalau mau bikin qris harus punya akun rekening duluu deh kaya LIVIN 🫶🏻 https://t.co/r7pbABiMrg",neutral,9.609.116.911.888.120
2023-11-23 04:39:33+00:00,"𝟭𝟯. 𝗤𝗥𝗜𝗦 𝗕𝗖𝗔 fee transaksi: 0,3% jugaa &lt 3 harus punya ATM juga yaaa kayanyaaa. tapi proses create qris kalau ngga salah 14-21 hari kerja (?) CMIIW YAAA 🫵🏻 https://t.co/vILTc98dd8",neutral,947.479.248.046.875
